room,start time,end time,mean,std,min,median,max,sun,diff,preMean,preStd,preMin,preMedian,preMax,preSun,preDiff
3,2016/01/05 15:00:05,2016/01/05 15:01:00,639.70375,11.3382268804,611.595,642.015,709.965,2,98.37,592.29575,48.1734928141,406.8,600.885,649.125,2,242.325
3,2016/01/05 15:01:00,2016/01/05 15:01:54,640.971,61.4892311174,361.485,628.1325,824.715,2,463.23,639.70375,11.3382268804,611.595,642.015,709.965,2,98.37
3,2016/01/05 15:01:55,2016/01/05 15:02:49,622.189,14.3736577843,512.28,625.77,636.615,2,124.335,640.971,61.4892311174,361.485,628.1325,824.715,2,463.23
3,2016/01/05 15:02:49,2016/01/05 15:03:44,606.6395,18.2739548311,479.115,610.515,626.535,2,147.42,622.189,14.3736577843,512.28,625.77,636.615,2,124.335
3,2016/01/05 15:03:44,2016/01/05 15:04:38,580.031,86.633615288,260.64,611.1,654.435,2,393.795,606.6395,18.2739548311,479.115,610.515,626.535,2,147.42
3,2016/01/05 15:04:38,2016/01/05 15:05:32,622.28425,5.37001598144,597.825,622.26,634.095,2,36.27,580.031,86.633615288,260.64,611.1,654.435,2,393.795
3,2016/01/05 15:05:33,2016/01/05 15:06:27,608.84275,34.3457601543,345.51,616.455,625.455,2,279.945,622.28425,5.37001598144,597.825,622.26,634.095,2,36.27
3,2016/01/05 15:06:28,2016/01/05 15:07:22,602.8005,30.3669019373,462.645,609.0075,657.09,2,194.445,608.84275,34.3457601543,345.51,616.455,625.455,2,279.945
3,2016/01/05 15:07:22,2016/01/05 15:08:16,567.7345,66.0094423331,318.6,582.4575,653.85,2,335.25,602.8005,30.3669019373,462.645,609.0075,657.09,2,194.445
3,2016/01/05 15:08:17,2016/01/05 15:09:11,489.8655,133.686998358,272.115,554.175,690.66,2,418.545,567.7345,66.0094423331,318.6,582.4575,653.85,2,335.25
3,2016/01/05 15:09:11,2016/01/05 15:10:05,408.031,82.0990508189,240.255,400.5675,525.825,2,285.57,489.8655,133.686998358,272.115,554.175,690.66,2,418.545
3,2016/01/05 15:10:06,2016/01/05 15:11:00,523.2215,22.0907860788,483.66,532.7325,564.525,2,80.865,408.031,82.0990508189,240.255,400.5675,525.825,2,285.57
3,2016/01/05 15:11:00,2016/01/05 15:11:54,455.17775,117.68686135,286.785,540.495,633.555,2,346.77,523.2215,22.0907860788,483.66,532.7325,564.525,2,80.865
3,2016/01/05 15:11:55,2016/01/05 15:12:49,550.2235,105.912936631,285.48,598.77,642.87,2,357.39,455.17775,117.68686135,286.785,540.495,633.555,2,346.77
3,2016/01/05 15:12:49,2016/01/05 15:13:44,566.3425,53.4852480562,314.1,580.32,611.28,2,297.18,550.2235,105.912936631,285.48,598.77,642.87,2,357.39
3,2016/01/05 15:13:44,2016/01/05 15:14:39,477.95625,103.078732703,278.955,463.23,636.93,2,357.975,566.3425,53.4852480562,314.1,580.32,611.28,2,297.18
3,2016/01/05 15:14:39,2016/01/05 15:15:33,436.83075,34.3177570348,385.515,454.635,516.06,2,130.545,477.95625,103.078732703,278.955,463.23,636.93,2,357.975
3,2016/01/05 15:15:34,2016/01/05 15:16:28,351.9605,94.3173433048,226.485,383.76,503.91,2,277.425,436.83075,34.3177570348,385.515,454.635,516.06,2,130.545
3,2016/01/05 15:16:28,2016/01/05 15:17:22,443.4945,76.5915014377,236.025,472.41,528.885,2,292.86,351.9605,94.3173433048,226.485,383.76,503.91,2,277.425
3,2016/01/05 15:17:23,2016/01/05 15:18:17,456.9365,69.7276845921,319.275,432.0225,643.725,2,324.45,443.4945,76.5915014377,236.025,472.41,528.885,2,292.86
3,2016/01/05 15:18:18,2016/01/05 15:19:12,470.032,84.2291004474,291.24,497.5875,629.1,2,337.86,456.9365,69.7276845921,319.275,432.0225,643.725,2,324.45
3,2016/01/05 15:19:12,2016/01/05 15:20:06,376.75925,86.4435707218,221.4,329.5125,536.715,2,315.315,470.032,84.2291004474,291.24,497.5875,629.1,2,337.86
3,2016/01/05 15:20:06,2016/01/05 15:21:01,460.34625,34.2832977025,361.845,472.185,539.955,2,178.11,376.75925,86.4435707218,221.4,329.5125,536.715,2,315.315
3,2016/01/05 15:21:01,2016/01/05 15:21:55,401.02275,60.8855869192,310.905,424.53,547.425,2,236.52,460.34625,34.2832977025,361.845,472.185,539.955,2,178.11
3,2016/01/05 15:21:56,2016/01/05 15:22:50,479.945,130.893891558,276.705,569.1375,607.995,2,331.29,401.02275,60.8855869192,310.905,424.53,547.425,2,236.52
3,2016/01/05 15:22:51,2016/01/05 15:23:45,516.485,72.9070282494,241.335,543.15,583.29,2,341.955,479.945,130.893891558,276.705,569.1375,607.995,2,331.29
3,2016/01/05 15:23:45,2016/01/05 15:24:39,223.67025,75.0535225303,157.14,237.735,515.835,2,358.695,516.485,72.9070282494,241.335,543.15,583.29,2,341.955
3,2016/01/05 15:24:40,2016/01/05 15:25:34,414.71675,59.9131553262,305.865,430.92,551.07,2,245.205,223.67025,75.0535225303,157.14,237.735,515.835,2,358.695
3,2016/01/05 15:25:35,2016/01/05 15:26:29,427.62225,66.5602527376,300.24,442.665,536.13,2,235.89,414.71675,59.9131553262,305.865,430.92,551.07,2,245.205
3,2016/01/05 15:26:29,2016/01/05 15:27:25,394.7025,83.4726898293,231.03,440.73,510.93,2,279.9,427.62225,66.5602527376,300.24,442.665,536.13,2,235.89
3,2016/01/05 15:27:25,2016/01/05 15:28:20,411.04175,139.228427045,236.34,375.9075,670.365,2,434.025,394.7025,83.4726898293,231.03,440.73,510.93,2,279.9
3,2016/01/05 15:28:20,2016/01/05 15:29:14,264.8135,62.0370568409,211.32,243.8325,512.01,2,300.69,411.04175,139.228427045,236.34,375.9075,670.365,2,434.025
3,2016/01/05 15:29:14,2016/01/05 15:30:09,353.763,99.4436480618,146.52,343.3725,600.795,2,454.275,264.8135,62.0370568409,211.32,243.8325,512.01,2,300.69
3,2016/01/05 15:30:09,2016/01/05 15:31:03,175.3,62.7492352465,108.945,152.37,375.345,2,266.4,353.763,99.4436480618,146.52,343.3725,600.795,2,454.275
3,2016/01/05 15:31:04,2016/01/05 15:31:58,207.223,69.4929733669,123.075,155.0925,384.03,2,260.955,175.3,62.7492352465,108.945,152.37,375.345,2,266.4
3,2016/01/05 15:31:58,2016/01/05 15:32:52,187.79925,77.9507019804,103.68,162.7875,505.89,2,402.21,207.223,69.4929733669,123.075,155.0925,384.03,2,260.955
3,2016/01/05 15:32:52,2016/01/05 15:33:47,114.33075,51.4973589291,91.98,101.655,433.17,2,341.19,187.79925,77.9507019804,103.68,162.7875,505.89,2,402.21
3,2016/01/05 15:33:47,2016/01/05 15:34:41,160.2545,42.138321646,87.885,161.37,296.19,2,208.305,114.33075,51.4973589291,91.98,101.655,433.17,2,341.19
3,2016/01/05 15:34:41,2016/01/05 15:35:35,147.4355,8.0745358429,127.71,149.85,159.75,2,32.04,160.2545,42.138321646,87.885,161.37,296.19,2,208.305
3,2016/01/05 15:35:36,2016/01/05 15:36:31,281.0755,42.1181742878,150.075,284.13,488.655,2,338.58,147.4355,8.0745358429,127.71,149.85,159.75,2,32.04
3,2016/01/05 15:36:32,2016/01/05 15:37:26,165.9985,102.285529294,64.53,96.1425,409.545,2,345.015,281.0755,42.1181742878,150.075,284.13,488.655,2,338.58
3,2016/01/05 15:37:26,2016/01/05 15:38:20,182.564,181.885383495,63.495,87.4575,682.11,2,618.615,165.9985,102.285529294,64.53,96.1425,409.545,2,345.015
3,2016/01/05 15:38:21,2016/01/05 15:39:15,252.442,57.4480286445,121.05,247.365,427.68,2,306.63,182.564,181.885383495,63.495,87.4575,682.11,2,618.615
3,2016/01/05 15:39:15,2016/01/05 15:40:10,296.083,35.2598944535,233.505,292.095,370.71,2,137.205,252.442,57.4480286445,121.05,247.365,427.68,2,306.63
3,2016/01/05 15:40:10,2016/01/05 15:41:04,350.06575,8.98389162846,333.225,353.2275,379.125,2,45.9,296.083,35.2598944535,233.505,292.095,370.71,2,137.205
3,2016/01/05 15:41:05,2016/01/05 15:41:59,337.899,196.963029706,84.375,354.78,713.205,2,628.83,350.06575,8.98389162846,333.225,353.2275,379.125,2,45.9
3,2016/01/05 15:41:59,2016/01/05 15:42:54,415.7575,80.0743613085,259.785,456.57,496.755,2,236.97,337.899,196.963029706,84.375,354.78,713.205,2,628.83
3,2016/01/05 15:42:54,2016/01/05 15:43:48,539.78375,115.989967389,167.67,599.76,704.07,2,536.4,415.7575,80.0743613085,259.785,456.57,496.755,2,236.97
3,2016/01/05 15:43:48,2016/01/05 15:44:43,353.9575,114.022483653,205.83,289.53,576.27,2,370.44,539.78375,115.989967389,167.67,599.76,704.07,2,536.4
3,2016/01/05 15:44:43,2016/01/05 15:45:37,257.46975,125.008089468,153.99,171.7875,537.345,2,383.355,353.9575,114.022483653,205.83,289.53,576.27,2,370.44
3,2016/01/05 15:45:37,2016/01/05 15:46:31,403.87725,34.7981981862,380.52,389.385,516.15,2,135.63,257.46975,125.008089468,153.99,171.7875,537.345,2,383.355
3,2016/01/05 15:46:32,2016/01/05 15:47:26,423.40225,97.0592292047,284.715,410.0625,567.63,2,282.915,403.87725,34.7981981862,380.52,389.385,516.15,2,135.63
3,2016/01/05 15:47:26,2016/01/05 15:48:21,505.8795,25.9888671809,394.875,512.5725,527.445,2,132.57,423.40225,97.0592292047,284.715,410.0625,567.63,2,282.915
3,2016/01/05 15:48:21,2016/01/05 15:49:15,459.44125,111.268500488,130.59,497.4975,516.96,2,386.37,505.8795,25.9888671809,394.875,512.5725,527.445,2,132.57
3,2016/01/05 15:49:15,2016/01/05 15:50:09,174.82525,75.9580827036,116.91,147.375,457.065,2,340.155,459.44125,111.268500488,130.59,497.4975,516.96,2,386.37
3,2016/01/05 15:50:10,2016/01/05 15:51:04,220.52275,138.24389827,111.645,154.5075,524.385,2,412.74,174.82525,75.9580827036,116.91,147.375,457.065,2,340.155
3,2016/01/05 15:51:04,2016/01/05 15:51:59,331.073,130.21185884,125.1,380.52,564.48,2,439.38,220.52275,138.24389827,111.645,154.5075,524.385,2,412.74
3,2016/01/05 15:51:59,2016/01/05 15:52:53,392.55225,53.1850118769,248.94,386.55,530.145,2,281.205,331.073,130.21185884,125.1,380.52,564.48,2,439.38
3,2016/01/05 15:52:54,2016/01/05 15:53:48,411.5985,120.032971337,249.57,379.4175,614.52,2,364.95,392.55225,53.1850118769,248.94,386.55,530.145,2,281.205
3,2016/01/05 15:53:48,2016/01/05 15:54:43,472.9135,143.559822715,276.48,524.835,783.09,2,506.61,411.5985,120.032971337,249.57,379.4175,614.52,2,364.95
3,2016/01/05 15:54:43,2016/01/05 15:55:37,536.83075,88.7013601366,333.27,519.165,704.07,2,370.8,472.9135,143.559822715,276.48,524.835,783.09,2,506.61
3,2016/01/05 15:55:38,2016/01/05 15:56:32,450.7095,26.7848751518,353.88,445.635,497.79,2,143.91,536.83075,88.7013601366,333.27,519.165,704.07,2,370.8
3,2016/01/05 15:56:32,2016/01/05 15:57:26,369.34425,76.9213065402,197.46,404.145,502.11,2,304.65,450.7095,26.7848751518,353.88,445.635,497.79,2,143.91
3,2016/01/05 15:57:27,2016/01/05 15:58:21,405.314,18.1157304434,368.685,401.9175,455.895,2,87.21,369.34425,76.9213065402,197.46,404.145,502.11,2,304.65
3,2016/01/05 15:58:21,2016/01/05 15:59:15,375.626,43.0047495701,300.78,355.7475,482.265,2,181.485,405.314,18.1157304434,368.685,401.9175,455.895,2,87.21
3,2016/01/05 15:59:16,2016/01/05 16:00:10,376.9435,52.0418052756,157.545,379.3725,475.155,2,317.61,375.626,43.0047495701,300.78,355.7475,482.265,2,181.485
3,2016/01/05 16:00:10,2016/01/05 16:01:05,371.38325,133.350897439,134.145,400.59,588.78,1,454.635,376.9435,52.0418052756,157.545,379.3725,475.155,2,317.61
3,2016/01/05 16:01:05,2016/01/05 16:01:59,394.25925,16.8429765253,294.84,393.525,472.545,1,177.705,371.38325,133.350897439,134.145,400.59,588.78,1,454.635
3,2016/01/05 16:01:59,2016/01/05 16:02:54,398.537,6.4562118457,383.535,398.8125,410.58,1,27.045,394.25925,16.8429765253,294.84,393.525,472.545,1,177.705
3,2016/01/05 16:02:54,2016/01/05 16:03:48,415.8765,35.3614376924,255.42,407.6775,478.935,1,223.515,398.537,6.4562118457,383.535,398.8125,410.58,1,27.045
3,2016/01/05 16:03:48,2016/01/05 16:04:42,425.23325,54.7394514658,228.96,455.7825,502.335,1,273.375,415.8765,35.3614376924,255.42,407.6775,478.935,1,223.515
3,2016/01/05 16:04:43,2016/01/05 16:05:37,432.46925,40.8391160137,338.85,434.925,577.98,1,239.13,425.23325,54.7394514658,228.96,455.7825,502.335,1,273.375
3,2016/01/05 16:05:37,2016/01/05 16:06:31,390.42725,73.7157028864,320.895,336.6,581.31,1,260.415,432.46925,40.8391160137,338.85,434.925,577.98,1,239.13
3,2016/01/05 16:06:32,2016/01/05 16:07:26,443.778,51.8807622999,352.35,473.6925,516.555,1,164.205,390.42725,73.7157028864,320.895,336.6,581.31,1,260.415
3,2016/01/05 16:07:26,2016/01/05 16:08:20,406.13275,11.5850360075,387.405,404.19,456.93,1,69.525,443.778,51.8807622999,352.35,473.6925,516.555,1,164.205
3,2016/01/05 16:08:20,2016/01/05 16:09:15,417.68725,25.0323118634,378.27,416.9475,521.685,1,143.415,406.13275,11.5850360075,387.405,404.19,456.93,1,69.525
3,2016/01/05 16:09:15,2016/01/05 16:10:09,408.201,22.4241426061,293.175,411.48,477.945,1,184.77,417.68725,25.0323118634,378.27,416.9475,521.685,1,143.415
3,2016/01/05 16:10:09,2016/01/05 16:11:03,360.09125,51.1636098772,204.525,343.71,504.45,1,299.925,408.201,22.4241426061,293.175,411.48,477.945,1,184.77
3,2016/01/05 16:11:04,2016/01/05 16:11:58,519.3185,96.968279286,332.46,485.3475,856.44,1,523.98,360.09125,51.1636098772,204.525,343.71,504.45,1,299.925
3,2016/01/05 16:11:58,2016/01/05 16:12:53,486.915,31.407872781,412.11,490.725,546.84,1,134.73,519.3185,96.968279286,332.46,485.3475,856.44,1,523.98
3,2016/01/05 16:12:53,2016/01/05 16:13:47,461.22525,31.8503049382,396.315,457.47,537.48,1,141.165,486.915,31.407872781,412.11,490.725,546.84,1,134.73
3,2016/01/05 16:13:47,2016/01/05 16:14:42,468.209,30.9324545596,384.84,465.9075,531.18,1,146.34,461.22525,31.8503049382,396.315,457.47,537.48,1,141.165
3,2016/01/05 16:14:42,2016/01/05 16:15:36,465.577,55.6640885673,328.95,480.2175,581.715,1,252.765,468.209,30.9324545596,384.84,465.9075,531.18,1,146.34
3,2016/01/05 16:15:37,2016/01/05 16:16:31,482.84975,49.0186933168,283.905,479.655,615.33,1,331.425,465.577,55.6640885673,328.95,480.2175,581.715,1,252.765
3,2016/01/05 16:16:31,2016/01/05 16:17:25,372.85925,68.8691045403,284.13,355.635,583.335,1,299.205,482.84975,49.0186933168,283.905,479.655,615.33,1,331.425
3,2016/01/05 16:17:25,2016/01/05 16:18:20,357.18325,66.7635392322,232.2,362.745,533.385,1,301.185,372.85925,68.8691045403,284.13,355.635,583.335,1,299.205
3,2016/01/05 16:18:20,2016/01/05 16:19:15,304.98775,53.5150576687,258.93,283.545,490.77,1,231.84,357.18325,66.7635392322,232.2,362.745,533.385,1,301.185
3,2016/01/05 16:19:15,2016/01/05 16:20:09,181.21025,79.8828504125,87.93,158.085,387.09,1,299.16,304.98775,53.5150576687,258.93,283.545,490.77,1,231.84
3,2016/01/05 16:20:10,2016/01/05 16:21:04,214.19675,109.760921167,124.11,149.49,538.785,1,414.675,181.21025,79.8828504125,87.93,158.085,387.09,1,299.16
3,2016/01/05 16:21:04,2016/01/05 16:21:58,192.8545,65.7141488916,64.125,178.155,410.04,1,345.915,214.19675,109.760921167,124.11,149.49,538.785,1,414.675
3,2016/01/05 16:21:59,2016/01/05 16:22:54,189.5205,30.8865130395,156.69,181.485,320.085,1,163.395,192.8545,65.7141488916,64.125,178.155,410.04,1,345.915
3,2016/01/05 16:22:54,2016/01/05 16:23:48,260.4085,70.0755515067,153.855,300.915,463.14,1,309.285,189.5205,30.8865130395,156.69,181.485,320.085,1,163.395
3,2016/01/05 16:23:48,2016/01/05 16:24:45,296.405,4.6495728764,281.79,295.74,316.8,1,35.01,260.4085,70.0755515067,153.855,300.915,463.14,1,309.285
3,2016/01/05 16:24:46,2016/01/05 16:25:40,154.07675,51.6247731946,107.46,147.285,337.005,1,229.545,296.405,4.6495728764,281.79,295.74,316.8,1,35.01
3,2016/01/05 16:25:40,2016/01/05 16:26:34,204.00425,38.7194692899,143.145,194.3325,374.49,1,231.345,154.07675,51.6247731946,107.46,147.285,337.005,1,229.545
3,2016/01/05 16:26:35,2016/01/05 16:27:30,270.5885,113.183941866,145.485,218.43,542.205,1,396.72,204.00425,38.7194692899,143.145,194.3325,374.49,1,231.345
3,2016/01/05 16:27:30,2016/01/05 16:28:25,276.88675,57.8942557418,115.875,296.1675,363.78,1,247.905,270.5885,113.183941866,145.485,218.43,542.205,1,396.72
3,2016/01/05 16:28:25,2016/01/05 16:29:20,147.06125,65.561621834,88.56,113.3775,426.735,1,338.175,276.88675,57.8942557418,115.875,296.1675,363.78,1,247.905
3,2016/01/05 16:29:21,2016/01/05 16:30:15,305.7475,41.1702528325,153.855,305.775,531.72,1,377.865,147.06125,65.561621834,88.56,113.3775,426.735,1,338.175
3,2016/01/05 16:30:15,2016/01/05 16:31:10,332.99875,53.090921127,257.175,307.485,583.605,1,326.43,305.7475,41.1702528325,153.855,305.775,531.72,1,377.865
3,2016/01/05 16:31:10,2016/01/05 16:32:04,238.06375,48.8878734632,205.56,227.295,437.85,1,232.29,332.99875,53.090921127,257.175,307.485,583.605,1,326.43
3,2016/01/05 16:32:05,2016/01/05 16:32:59,322.85375,96.2198321203,102.375,335.61,617.805,1,515.43,238.06375,48.8878734632,205.56,227.295,437.85,1,232.29
3,2016/01/05 16:32:59,2016/01/05 16:33:53,129.373,126.187603966,85.59,94.8825,684.765,1,599.175,322.85375,96.2198321203,102.375,335.61,617.805,1,515.43
3,2016/01/05 16:33:53,2016/01/05 16:34:48,257.3075,104.598844042,164.205,224.28,619.11,1,454.905,129.373,126.187603966,85.59,94.8825,684.765,1,599.175
3,2016/01/05 16:34:48,2016/01/05 16:35:43,274.954,161.682532109,132.345,230.5125,788.58,1,656.235,257.3075,104.598844042,164.205,224.28,619.11,1,454.905
3,2016/01/05 16:35:43,2016/01/05 16:36:38,215.44275,39.5416204539,137.925,200.205,331.695,1,193.77,274.954,161.682532109,132.345,230.5125,788.58,1,656.235
3,2016/01/05 16:36:38,2016/01/05 16:37:32,235.2635,44.9677698295,150.165,224.3925,391.725,1,241.56,215.44275,39.5416204539,137.925,200.205,331.695,1,193.77
3,2016/01/05 16:37:33,2016/01/05 16:38:28,325.76275,127.159619531,208.665,287.37,690.39,1,481.725,235.2635,44.9677698295,150.165,224.3925,391.725,1,241.56
3,2016/01/05 16:38:28,2016/01/05 16:39:23,397.9035,153.230043089,246.15,337.32,808.245,1,562.095,325.76275,127.159619531,208.665,287.37,690.39,1,481.725
3,2016/01/05 16:39:24,2016/01/05 16:40:18,366.0305,60.7831892559,263.25,345.8475,580.32,1,317.07,397.9035,153.230043089,246.15,337.32,808.245,1,562.095
3,2016/01/05 16:40:18,2016/01/05 16:41:13,315.35125,28.7838102573,285.075,306.945,436.5,1,151.425,366.0305,60.7831892559,263.25,345.8475,580.32,1,317.07
3,2016/01/05 16:41:13,2016/01/05 16:42:08,412.58425,78.7040211229,297.63,423.5625,546.48,1,248.85,315.35125,28.7838102573,285.075,306.945,436.5,1,151.425
3,2016/01/05 16:42:08,2016/01/05 16:43:02,463.344,79.3479576191,271.8,471.3975,583.425,1,311.625,412.58425,78.7040211229,297.63,423.5625,546.48,1,248.85
3,2016/01/05 16:43:02,2016/01/05 16:43:57,477.95175,117.400074967,289.89,411.2775,727.155,1,437.265,463.344,79.3479576191,271.8,471.3975,583.425,1,311.625
3,2016/01/05 16:43:57,2016/01/05 16:44:52,431.52525,59.1258870681,319.185,402.5475,590.85,1,271.665,477.95175,117.400074967,289.89,411.2775,727.155,1,437.265
3,2016/01/05 16:44:52,2016/01/05 16:45:46,414.63825,7.78066107249,386.82,414.6075,436.815,1,49.995,431.52525,59.1258870681,319.185,402.5475,590.85,1,271.665
3,2016/01/05 16:45:46,2016/01/05 16:46:41,462.97675,100.358780465,301.14,417.42,689.49,1,388.35,414.63825,7.78066107249,386.82,414.6075,436.815,1,49.995
3,2016/01/05 16:46:41,2016/01/05 16:47:35,506.98775,105.66410594,274.635,562.14,589.14,1,314.505,462.97675,100.358780465,301.14,417.42,689.49,1,388.35
3,2016/01/05 16:47:36,2016/01/05 16:48:30,569.83775,17.2773550026,464.715,572.8275,594.81,1,130.095,506.98775,105.66410594,274.635,562.14,589.14,1,314.505
3,2016/01/05 16:48:30,2016/01/05 16:49:24,576.46575,5.6511808099,562.95,576.225,590.625,1,27.675,569.83775,17.2773550026,464.715,572.8275,594.81,1,130.095
3,2016/01/05 16:49:24,2016/01/05 16:50:18,559.81925,39.3860287436,322.83,560.8575,688.455,1,365.625,576.46575,5.6511808099,562.95,576.225,590.625,1,27.675
3,2016/01/05 16:50:19,2016/01/05 16:51:13,556.29775,8.08975725366,533.385,556.4025,592.83,1,59.445,559.81925,39.3860287436,322.83,560.8575,688.455,1,365.625
3,2016/01/05 16:51:13,2016/01/05 16:52:08,546.50475,67.7549327675,302.985,578.565,606.285,1,303.3,556.29775,8.08975725366,533.385,556.4025,592.83,1,59.445
3,2016/01/05 16:52:08,2016/01/05 16:53:02,553.67825,83.9968215122,259.65,590.49,614.745,1,355.095,546.50475,67.7549327675,302.985,578.565,606.285,1,303.3
3,2016/01/05 16:53:03,2016/01/05 16:53:57,523.39125,33.593841485,391.995,532.7775,556.38,1,164.385,553.67825,83.9968215122,259.65,590.49,614.745,1,355.095
3,2016/01/05 16:53:57,2016/01/05 16:54:51,540.90475,9.68901777478,511.065,540.6075,566.73,1,55.665,523.39125,33.593841485,391.995,532.7775,556.38,1,164.385
3,2016/01/05 16:54:51,2016/01/05 16:55:46,512.573,85.120299822,278.775,544.41,632.565,1,353.79,540.90475,9.68901777478,511.065,540.6075,566.73,1,55.665
3,2016/01/05 16:55:46,2016/01/05 16:56:40,525.0895,80.8456119895,254.16,554.175,582.795,1,328.635,512.573,85.120299822,278.775,544.41,632.565,1,353.79
3,2016/01/05 16:56:40,2016/01/05 16:57:34,549.32975,39.0353712443,313.38,556.0425,572.22,1,258.84,525.0895,80.8456119895,254.16,554.175,582.795,1,328.635
3,2016/01/05 16:57:35,2016/01/05 16:58:29,540.585,69.4375863394,292.905,571.3875,607.5,1,314.595,549.32975,39.0353712443,313.38,556.0425,572.22,1,258.84
